Clothing ID,Age,Title,Review Text,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name
1142,20,Order only if you like super sparkly metallic trim,"I was excited to buy this sweater based on the online pictures.  although the ombre coloring is beautiful in person, i did not like the metallic trim at waist & cuffs.  the pictures don't really show the extreme brightness of the trim.  it looks literally like xmas ribbons were sewn into the sweater.  to me it looked like something a child would wear.  i ordered the 1, which was the smallest size offered.  it is oversized without much shape and i felt it added bulk around the middle.",3,1,0,General,Trend,Trend
873,25,Cute details and good cut,"I'm a sucker for lace details that dress up an otherwise plain white shirt. the shoulder and sleeve lace is well done on this top, and the cut is flattering, skimming over the body. i appreciated that the product notes included the length, as i ordered a petite s (i'm 5'4"", 120 lbs) and the fit was perfect. a regular s would have been too long for me. the fabric is soft and fluid. i wish it were a little more substantial, but that's a minor quibble.",4,1,0,General,Tops,Knits
1001,62,Skirt of the season,"When i saw this skirt on line, i wasn't impressed--especially at the price. but then i saw it in the store and i had to have it! it's beautiful. definitely a colder weather skirt due to the nice weight of the fabric. the colors are lovely and subtle, with a little sheen, ensuring you can wear it with many tops and for many occasions, from everyday to dressier. length is just at the bottom of the knee for me (5'7""), with a flattering and comfortable cut.",5,1,0,General,Bottoms,Skirts
316,41,,"Retailer rarely disappoints and this jumpsuit is a perfect example! i ordered a small based on reviews that it runs large and i do not like tight shorts and it was the right decision. the fabric, design and overall style make this piece easy to dress up or down. i cant wait to wear it. if you are on the fence order it now because this will not last long.",5,1,2,General,Bottoms,Shorts
877,46,Choral ruffle top,"In the photo and from far away this top looks more elegant than it truly is. wearing it feels like something better suited for sleeping in. it's a sweatshirt with the sleeves torn off and raw edges, which looks rather cheap and sloppy.",3,0,0,General,Tops,Knits
1104,39,Made my stomach look fat,The skirt part of the dress falls straight and accentuated my stomach. you can't really tell from the pic. but if you have even the slightest bump of a stomach the dress might make it look worse instead of better because of the way that it is cut. i'm pretty slim - 5'5'' and 114 pounds and it wasn't doing me any favors! the top of the dress is beautiful! i will exchange it for something else. i ordered it online and couldn't try it on before purchasing it.,3,0,5,General,Dresses,Dresses
1033,37,Luv! so comfy,Luv these jeans! they felt so comfy the first time i put them on. it's like butter! i'm a 26 but went down a size and wear a belt. they said they r high rise but i can't see how - but no complaints as i can breathe in them :),4,1,2,General Petite,Bottoms,Jeans
282,41,Great shorts!!!!,"I purchased two pair (navy and sky) for a trip to the caribbean and i'm so glad i tried them on in the store! these are the nicest fitting and most comfortable shorts i own by far. would highly recommend, well made too.",5,1,5,General,Bottoms,Shorts
1081,35,Nice casual dress,"Cute, casual dress -- i especially love the thick fabric, as i think it will hold up well. the fit is slightly boxy, but it's short enough for it not to matter as much, and the waist tie helps give the dress a little shape. i was surprised that the the petite xs was off for me proportionally (usually i wear petite sizing at retailer) but the regular xs fit much better.",4,1,0,General,Dresses,Dresses
862,31,Fabulous and versatile,"This top is beautifully constructed, fits true to size i ordered a medium - the armholes are nicely cut - not too loose will be able to wear with a racer back bra, accommodates my larger bust 34dd.",5,1,0,General,Tops,Knits
829,32,Lovely blouse with great detail,Looks wonderful with a pair of dark skinny jeans and cowgirl boots.,4,1,0,General,Tops,Blouses
872,50,I wear the top backwards!,"I bought this top in all colors as i love it so much! it is lightweight and perfect for our hot/humid summers. i actually wear the top backwards because the front of the top is longer that the back. to me it looked stranger to have it longer in the front! size wise, i think this top runs pretty large. i am usually a medium in most tops, sometimes a small, and i purchased this in a small petite. it fits great. i even tried on the xs petite and while it still fit in armpits and chest, it was just",4,1,5,General Petite,Tops,Knits
1110,29,Gorgeous,"Gorgeous dress, colors as appear in picture, thick material- quality is good. sizing- im usually a size 2 or small, got a small, and it is big in the chest/ length is below the knee. would recommend a size smaller than normal. not a huge deal- small alteration job.",5,1,0,General Petite,Dresses,Dresses
1020,31,Great skirt,Fits great and i love the length. very cute skirt!,5,1,0,General,Bottoms,Skirts
867,44,Absolutely adorable,Love this top. beautiful. received a lot of compliments.,5,1,3,General Petite,Tops,Knits
829,44,Amazing. must have top!,I adore this top. the fit is amazing. the colors are vibrant and will transition beautifully into spring. i think it looks great with skinny jeans. i am built small up top size m and the 6 fit perfectly. the buttons did not gape at all.,5,1,3,General Petite,Tops,Blouses
838,34,Photos on model misleading,"The concept of this top is cool and the outer fabric is nice. the inner layer is sheer but as long as you're wearing a nude-colored bra, no big deal. however i did find the inner layer to be scratchy. they must've photoshopped the fit of the top on the model or altered the top, because it looks like it hangs straight on her. i ordered an xs and when you pull it out of the package, it clearly flares out & is a-line. so as a previous reviewer stated, it looks huge from the front. if it had fit the",2,0,1,General,Tops,Blouses
1092,78,Amazingly amazing,"This dress is gorgeous. it looks exactly as it appears on model. the model must be wearing a petite because the regular size dress is maxi length on anyone 5'8. the petite is midi length and is perfect every where else. i am not petite, but this petite worked perfect on me for midi length.
pros of dress
the dress has nice light float fabric, with colorblind on bottom for a touch of modern.
the dress looks very dowton abby and the vintage look is hard to find now days in dress.
the dress looks fa",5,1,16,General,Dresses,Dresses
